Date,Magasin,Produit_ID,Stock_disponible
2024-02-15,Magasin_2,Produit_11,50
2024-02-15,Magasin_2,Produit_12,50
2024-02-15,Magasin_2,Produit_13,35
2024-02-15,Magasin_2,Produit_14,53
2024-02-15,Magasin_2,Produit_15,40
2024-02-15,Magasin_2,Produit_16,47
2024-02-15,Magasin_2,Produit_17,42
2024-02-15,Magasin_2,Produit_18,61
2024-02-15,Magasin_2,Produit_19,43
2024-02-15,Magasin_2,Produit_20,63
2024-02-15,Magasin_3,Produit_1,51
2024-02-15,Magasin_3,Produit_2,54
2024-02-15,Magasin_3,Produit_3,50
2024-02-15,Magasin_3,Produit_4,41
2024-02-15,Magasin_3,Produit_5,54
2024-02-15,Magasin_3,Produit_6,45
2024-02-15,Magasin_3,Produit_7,53
2024-02-15,Magasin_3,Produit_8,56
2024-02-15,Magasin_3,Produit_9,69
2024-02-15,Magasin_3,Produit_10,54
2024-02-15,Magasin_3,Produit_11,59
2024-02-15,Magasin_3,Produit_12,56
2024-02-15,Magasin_3,Produit_13,47
2024-02-15,Magasin_3,Produit_14,56
2024-02-15,Magasin_3,Produit_15,48
2024-02-15,Magasin_3,Produit_16,45
2024-02-15,Magasin_3,Produit_17,39
2024-02-15,Magasin_3,Produit_18,56
2024-02-15,Magasin_3,Produit_19,44
2024-02-15,Magasin_3,Produit_20,56
2024-02-15,Magasin_4,Produit_1,50
2024-02-15,Magasin_4,Produit_2,47
2024-02-15,Magasin_4,Produit_3,41
2024-02-15,Magasin_4,Produit_4,63
2024-02-15,Magasin_4,Produit_5,46
2024-02-15,Magasin_4,Produit_6,65
2024-02-15,Magasin_4,Produit_7,41
2024-02-15,Magasin_4,Produit_8,65
2024-02-15,Magasin_4,Produit_9,50
2024-02-15,Magasin_4,Produit_10,58
2024-02-15,Magasin_4,Produit_11,36
2024-02-15,Magasin_4,Produit_12,36
2024-02-15,Magasin_4,Produit_13,52
2024-02-15,Magasin_4,Produit_14,39
2024-02-15,Magasin_4,Produit_15,63
2024-02-15,Magasin_4,Produit_16,53
2024-02-15,Magasin_4,Produit_17,43
2024-02-15,Magasin_4,Produit_18,40
2024-02-15,Magasin_4,Produit_19,47
2024-02-15,Magasin_4,Produit_20,44
2024-02-15,Magasin_5,Produit_1,54
2024-02-15,Magasin_5,Produit_2,49
2024-02-15,Magasin_5,Produit_3,61
2024-02-15,Magasin_5,Produit_4,56
2024-02-15,Magasin_5,Produit_5,41
2024-02-15,Magasin_5,Produit_6,45
2024-02-15,Magasin_5,Produit_7,41
2024-02-15,Magasin_5,Produit_8,41
2024-02-15,Magasin_5,Produit_9,32
2024-02-15,Magasin_5,Produit_10,59
2024-02-15,Magasin_5,Produit_11,62
2024-02-15,Magasin_5,Produit_12,40
2024-02-15,Magasin_5,Produit_13,39
2024-02-15,Magasin_5,Produit_14,55
2024-02-15,Magasin_5,Produit_15,41
2024-02-15,Magasin_5,Produit_16,62
2024-02-15,Magasin_5,Produit_17,42
2024-02-15,Magasin_5,Produit_18,28
2024-02-15,Magasin_5,Produit_19,48
2024-02-15,Magasin_5,Produit_20,44
2024-02-16,Magasin_1,Produit_1,51
2024-02-16,Magasin_1,Produit_2,46
2024-02-16,Magasin_1,Produit_3,55
2024-02-16,Magasin_1,Produit_4,54
2024-02-16,Magasin_1,Produit_5,53
2024-02-16,Magasin_1,Produit_6,51
2024-02-16,Magasin_1,Produit_7,49
2024-02-16,Magasin_1,Produit_8,36
2024-02-16,Magasin_1,Produit_9,53
2024-02-16,Magasin_1,Produit_10,57
2024-02-16,Magasin_1,Produit_11,53
2024-02-16,Magasin_1,Produit_12,47
2024-02-16,Magasin_1,Produit_13,55
2024-02-16,Magasin_1,Produit_14,52
2024-02-16,Magasin_1,Produit_15,57
2024-02-16,Magasin_1,Produit_16,49
2024-02-16,Magasin_1,Produit_17,35
2024-02-16,Magasin_1,Produit_18,48
2024-02-16,Magasin_1,Produit_19,40
2024-02-16,Magasin_1,Produit_20,45
2024-02-16,Magasin_2,Produit_1,50
2024-02-16,Magasin_2,Produit_2,59
2024-02-16,Magasin_2,Produit_3,56
2024-02-16,Magasin_2,Produit_4,52
2024-02-16,Magasin_2,Produit_5,62
2024-02-16,Magasin_2,Produit_6,50
2024-02-16,Magasin_2,Produit_7,52
2024-02-16,Magasin_2,Produit_8,46
2024-02-16,Magasin_2,Produit_9,39
2024-02-16,Magasin_2,Produit_10,55
2024-02-16,Magasin_2,Produit_11,34
2024-02-16,Magasin_2,Produit_12,40
2024-02-16,Magasin_2,Produit_13,51
2024-02-16,Magasin_2,Produit_14,41
2024-02-16,Magasin_2,Produit_15,50
2024-02-16,Magasin_2,Produit_16,51
2024-02-16,Magasin_2,Produit_17,44
2024-02-16,Magasin_2,Produit_18,50
2024-02-16,Magasin_2,Produit_19,50
2024-02-16,Magasin_2,Produit_20,38
2024-02-16,Magasin_3,Produit_1,55
2024-02-16,Magasin_3,Produit_2,29
2024-02-16,Magasin_3,Produit_3,68
2024-02-16,Magasin_3,Produit_4,55
2024-02-16,Magasin_3,Produit_5,60
2024-02-16,Magasin_3,Produit_6,56
2024-02-16,Magasin_3,Produit_7,49
2024-02-16,Magasin_3,Produit_8,42
2024-02-16,Magasin_3,Produit_9,49
2024-02-16,Magasin_3,Produit_10,58
2024-02-16,Magasin_3,Produit_11,41
2024-02-16,Magasin_3,Produit_12,51
2024-02-16,Magasin_3,Produit_13,31
2024-02-16,Magasin_3,Produit_14,41
2024-02-16,Magasin_3,Produit_15,41
2024-02-16,Magasin_3,Produit_16,66
2024-02-16,Magasin_3,Produit_17,36
2024-02-16,Magasin_3,Produit_18,53
2024-02-16,Magasin_3,Produit_19,65
2024-02-16,Magasin_3,Produit_20,60
2024-02-16,Magasin_4,Produit_1,65
2024-02-16,Magasin_4,Produit_2,66
2024-02-16,Magasin_4,Produit_3,50
2024-02-16,Magasin_4,Produit_4,54
2024-02-16,Magasin_4,Produit_5,51
2024-02-16,Magasin_4,Produit_6,54
2024-02-16,Magasin_4,Produit_7,54
2024-02-16,Magasin_4,Produit_8,67
2024-02-16,Magasin_4,Produit_9,52
2024-02-16,Magasin_4,Produit_10,40
2024-02-16,Magasin_4,Produit_11,55
2024-02-16,Magasin_4,Produit_12,57
2024-02-16,Magasin_4,Produit_13,41
2024-02-16,Magasin_4,Produit_14,41
2024-02-16,Magasin_4,Produit_15,59
2024-02-16,Magasin_4,Produit_16,44
2024-02-16,Magasin_4,Produit_17,45
2024-02-16,Magasin_4,Produit_18,45
2024-02-16,Magasin_4,Produit_19,52
2024-02-16,Magasin_4,Produit_20,61
2024-02-16,Magasin_5,Produit_1,56
2024-02-16,Magasin_5,Produit_2,45
2024-02-16,Magasin_5,Produit_3,63
2024-02-16,Magasin_5,Produit_4,58
2024-02-16,Magasin_5,Produit_5,59
2024-02-16,Magasin_5,Produit_6,59
2024-02-16,Magasin_5,Produit_7,44
2024-02-16,Magasin_5,Produit_8,40
2024-02-16,Magasin_5,Produit_9,46
2024-02-16,Magasin_5,Produit_10,59
2024-02-16,Magasin_5,Produit_11,38
2024-02-16,Magasin_5,Produit_12,36
2024-02-16,Magasin_5,Produit_13,31
2024-02-16,Magasin_5,Produit_14,37
2024-02-16,Magasin_5,Produit_15,42
2024-02-16,Magasin_5,Produit_16,51
2024-02-16,Magasin_5,Produit_17,38
2024-02-16,Magasin_5,Produit_18,56
2024-02-16,Magasin_5,Produit_19,50
2024-02-16,Magasin_5,Produit_20,29
2024-02-17,Magasin_1,Produit_1,49
2024-02-17,Magasin_1,Produit_2,51
2024-02-17,Magasin_1,Produit_3,69
2024-02-17,Magasin_1,Produit_4,52
2024-02-17,Magasin_1,Produit_5,32
2024-02-17,Magasin_1,Produit_6,52
2024-02-17,Magasin_1,Produit_7,51
2024-02-17,Magasin_1,Produit_8,56
2024-02-17,Magasin_1,Produit_9,76
2024-02-17,Magasin_1,Produit_10,44
2024-02-17,Magasin_1,Produit_11,43
2024-02-17,Magasin_1,Produit_12,54
2024-02-17,Magasin_1,Produit_13,68
2024-02-17,Magasin_1,Produit_14,56
2024-02-17,Magasin_1,Produit_15,46
2024-02-17,Magasin_1,Produit_16,59
2024-02-17,Magasin_1,Produit_17,67
2024-02-17,Magasin_1,Produit_18,42
2024-02-17,Magasin_1,Produit_19,39
2024-02-17,Magasin_1,Produit_20,50
2024-02-17,Magasin_2,Produit_1,53
2024-02-17,Magasin_2,Produit_2,63
2024-02-17,Magasin_2,Produit_3,45
2024-02-17,Magasin_2,Produit_4,54
2024-02-17,Magasin_2,Produit_5,65
2024-02-17,Magasin_2,Produit_6,52
2024-02-17,Magasin_2,Produit_7,46
2024-02-17,Magasin_2,Produit_8,55
2024-02-17,Magasin_2,Produit_9,46
2024-02-17,Magasin_2,Produit_10,53
2024-02-17,Magasin_2,Produit_11,48
2024-02-17,Magasin_2,Produit_12,48
2024-02-17,Magasin_2,Produit_13,45
2024-02-17,Magasin_2,Produit_14,44
2024-02-17,Magasin_2,Produit_15,59
2024-02-17,Magasin_2,Produit_16,51
2024-02-17,Magasin_2,Produit_17,62
2024-02-17,Magasin_2,Produit_18,27
2024-02-17,Magasin_2,Produit_19,44
2024-02-17,Magasin_2,Produit_20,42
2024-02-17,Magasin_3,Produit_1,47
2024-02-17,Magasin_3,Produit_2,39
2024-02-17,Magasin_3,Produit_3,33
2024-02-17,Magasin_3,Produit_4,56
2024-02-17,Magasin_3,Produit_5,44
2024-02-17,Magasin_3,Produit_6,55
2024-02-17,Magasin_3,Produit_7,38
2024-02-17,Magasin_3,Produit_8,33
2024-02-17,Magasin_3,Produit_9,52
2024-02-17,Magasin_3,Produit_10,56
2024-02-17,Magasin_3,Produit_11,43
2024-02-17,Magasin_3,Produit_12,39
2024-02-17,Magasin_3,Produit_13,62
2024-02-17,Magasin_3,Produit_14,49
2024-02-17,Magasin_3,Produit_15,40
2024-02-17,Magasin_3,Produit_16,35
2024-02-17,Magasin_3,Produit_17,43
2024-02-17,Magasin_3,Produit_18,46
2024-02-17,Magasin_3,Produit_19,57
2024-02-17,Magasin_3,Produit_20,49
2024-02-17,Magasin_4,Produit_1,48
2024-02-17,Magasin_4,Produit_2,40
2024-02-17,Magasin_4,Produit_3,63
2024-02-17,Magasin_4,Produit_4,59
2024-02-17,Magasin_4,Produit_5,58
2024-02-17,Magasin_4,Produit_6,49
2024-02-17,Magasin_4,Produit_7,54
2024-02-17,Magasin_4,Produit_8,24
2024-02-17,Magasin_4,Produit_9,52
2024-02-17,Magasin_4,Produit_10,69
2024-02-17,Magasin_4,Produit_11,44
2024-02-17,Magasin_4,Produit_12,40
2024-02-17,Magasin_4,Produit_13,48
2024-02-17,Magasin_4,Produit_14,41
2024-02-17,Magasin_4,Produit_15,40
2024-02-17,Magasin_4,Produit_16,52
2024-02-17,Magasin_4,Produit_17,58
2024-02-17,Magasin_4,Produit_18,52
2024-02-17,Magasin_4,Produit_19,38
2024-02-17,Magasin_4,Produit_20,43
2024-02-17,Magasin_5,Produit_1,53
2024-02-17,Magasin_5,Produit_2,56
2024-02-17,Magasin_5,Produit_3,47
2024-02-17,Magasin_5,Produit_4,41
2024-02-17,Magasin_5,Produit_5,57
2024-02-17,Magasin_5,Produit_6,68
2024-02-17,Magasin_5,Produit_7,61
2024-02-17,Magasin_5,Produit_8,69
2024-02-17,Magasin_5,Produit_9,43
2024-02-17,Magasin_5,Produit_10,60
2024-02-17,Magasin_5,Produit_11,62
2024-02-17,Magasin_5,Produit_12,45
2024-02-17,Magasin_5,Produit_13,41
2024-02-17,Magasin_5,Produit_14,40
2024-02-17,Magasin_5,Produit_15,49
2024-02-17,Magasin_5,Produit_16,34
2024-02-17,Magasin_5,Produit_17,66
2024-02-17,Magasin_5,Produit_18,37
2024-02-17,Magasin_5,Produit_19,54
2024-02-17,Magasin_5,Produit_20,27
2024-02-18,Magasin_1,Produit_1,70
2024-02-18,Magasin_1,Produit_2,62
2024-02-18,Magasin_1,Produit_3,34
2024-02-18,Magasin_1,Produit_4,53
2024-02-18,Magasin_1,Produit_5,47
2024-02-18,Magasin_1,Produit_6,51
2024-02-18,Magasin_1,Produit_7,56
2024-02-18,Magasin_1,Produit_8,41
2024-02-18,Magasin_1,Produit_9,49
2024-02-18,Magasin_1,Produit_10,31
2024-02-18,Magasin_1,Produit_11,50
2024-02-18,Magasin_1,Produit_12,29
2024-02-18,Magasin_1,Produit_13,63
2024-02-18,Magasin_1,Produit_14,35
2024-02-18,Magasin_1,Produit_15,52
2024-02-18,Magasin_1,Produit_16,58
2024-02-18,Magasin_1,Produit_17,68
2024-02-18,Magasin_1,Produit_18,67
2024-02-18,Magasin_1,Produit_19,63
2024-02-18,Magasin_1,Produit_20,49
2024-02-18,Magasin_2,Produit_1,61
2024-02-18,Magasin_2,Produit_2,52
2024-02-18,Magasin_2,Produit_3,53
2024-02-18,Magasin_2,Produit_4,43
2024-02-18,Magasin_2,Produit_5,67
2024-02-18,Magasin_2,Produit_6,41
2024-02-18,Magasin_2,Produit_7,39
2024-02-18,Magasin_2,Produit_8,54
2024-02-18,Magasin_2,Produit_9,32
2024-02-18,Magasin_2,Produit_10,51
2024-02-18,Magasin_2,Produit_11,66
2024-02-18,Magasin_2,Produit_12,54
2024-02-18,Magasin_2,Produit_13,50
2024-02-18,Magasin_2,Produit_14,41
2024-02-18,Magasin_2,Produit_15,34
2024-02-18,Magasin_2,Produit_16,58
2024-02-18,Magasin_2,Produit_17,50
2024-02-18,Magasin_2,Produit_18,56
2024-02-18,Magasin_2,Produit_19,28
2024-02-18,Magasin_2,Produit_20,57
2024-02-18,Magasin_3,Produit_1,69
2024-02-18,Magasin_3,Produit_2,63
2024-02-18,Magasin_3,Produit_3,52
2024-02-18,Magasin_3,Produit_4,39
2024-02-18,Magasin_3,Produit_5,51
2024-02-18,Magasin_3,Produit_6,51
2024-02-18,Magasin_3,Produit_7,45
2024-02-18,Magasin_3,Produit_8,45
2024-02-18,Magasin_3,Produit_9,70
2024-02-18,Magasin_3,Produit_10,40
2024-02-18,Magasin_3,Produit_11,45
2024-02-18,Magasin_3,Produit_12,55
2024-02-18,Magasin_3,Produit_13,71
2024-02-18,Magasin_3,Produit_14,46
2024-02-18,Magasin_3,Produit_15,32
2024-02-18,Magasin_3,Produit_16,28
2024-02-18,Magasin_3,Produit_17,75
2024-02-18,Magasin_3,Produit_18,30
2024-02-18,Magasin_3,Produit_19,50
2024-02-18,Magasin_3,Produit_20,34
2024-02-18,Magasin_4,Produit_1,42
2024-02-18,Magasin_4,Produit_2,43
2024-02-18,Magasin_4,Produit_3,30
2024-02-18,Magasin_4,Produit_4,62
2024-02-18,Magasin_4,Produit_5,54
2024-02-18,Magasin_4,Produit_6,45
2024-02-18,Magasin_4,Produit_7,44
2024-02-18,Magasin_4,Produit_8,60
2024-02-18,Magasin_4,Produit_9,50
2024-02-18,Magasin_4,Produit_10,70
2024-02-18,Magasin_4,Produit_11,45
2024-02-18,Magasin_4,Produit_12,54
2024-02-18,Magasin_4,Produit_13,37
2024-02-18,Magasin_4,Produit_14,45
2024-02-18,Magasin_4,Produit_15,60
2024-02-18,Magasin_4,Produit_16,61
2024-02-18,Magasin_4,Produit_17,68
2024-02-18,Magasin_4,Produit_18,54
2024-02-18,Magasin_4,Produit_19,62
2024-02-18,Magasin_4,Produit_20,56
2024-02-18,Magasin_5,Produit_1,45
2024-02-18,Magasin_5,Produit_2,34
2024-02-18,Magasin_5,Produit_3,47
2024-02-18,Magasin_5,Produit_4,38
2024-02-18,Magasin_5,Produit_5,60
2024-02-18,Magasin_5,Produit_6,61
2024-02-18,Magasin_5,Produit_7,39
2024-02-18,Magasin_5,Produit_8,61
2024-02-18,Magasin_5,Produit_9,38
2024-02-18,Magasin_5,Produit_10,64
2024-02-18,Magasin_5,Produit_11,48
2024-02-18,Magasin_5,Produit_12,54
2024-02-18,Magasin_5,Produit_13,64
2024-02-18,Magasin_5,Produit_14,55
2024-02-18,Magasin_5,Produit_15,48
2024-02-18,Magasin_5,Produit_16,58
2024-02-18,Magasin_5,Produit_17,40
2024-02-18,Magasin_5,Produit_18,30
2024-02-18,Magasin_5,Produit_19,61
2024-02-18,Magasin_5,Produit_20,36
2024-02-19,Magasin_1,Produit_1,59
2024-02-19,Magasin_1,Produit_2,51
2024-02-19,Magasin_1,Produit_3,49
2024-02-19,Magasin_1,Produit_4,40
2024-02-19,Magasin_1,Produit_5,45
2024-02-19,Magasin_1,Produit_6,50
2024-02-19,Magasin_1,Produit_7,51
2024-02-19,Magasin_1,Produit_8,40
2024-02-19,Magasin_1,Produit_9,57
2024-02-19,Magasin_1,Produit_10,58
2024-02-19,Magasin_1,Produit_11,54
2024-02-19,Magasin_1,Produit_12,45
2024-02-19,Magasin_1,Produit_13,58
2024-02-19,Magasin_1,Produit_14,56
2024-02-19,Magasin_1,Produit_15,30
2024-02-19,Magasin_1,Produit_16,52
2024-02-19,Magasin_1,Produit_17,69
2024-02-19,Magasin_1,Produit_18,59
2024-02-19,Magasin_1,Produit_19,61
2024-02-19,Magasin_1,Produit_20,42
2024-02-19,Magasin_2,Produit_1,51
2024-02-19,Magasin_2,Produit_2,48
2024-02-19,Magasin_2,Produit_3,49
2024-02-19,Magasin_2,Produit_4,44
2024-02-19,Magasin_2,Produit_5,37
2024-02-19,Magasin_2,Produit_6,50
2024-02-19,Magasin_2,Produit_7,42
2024-02-19,Magasin_2,Produit_8,55
2024-02-19,Magasin_2,Produit_9,49
2024-02-19,Magasin_2,Produit_10,30
2024-02-19,Magasin_2,Produit_11,63
2024-02-19,Magasin_2,Produit_12,54
2024-02-19,Magasin_2,Produit_13,45
2024-02-19,Magasin_2,Produit_14,46
2024-02-19,Magasin_2,Produit_15,37
2024-02-19,Magasin_2,Produit_16,49
2024-02-19,Magasin_2,Produit_17,56
2024-02-19,Magasin_2,Produit_18,67
2024-02-19,Magasin_2,Produit_19,49
2024-02-19,Magasin_2,Produit_20,50
2024-02-19,Magasin_3,Produit_1,61
2024-02-19,Magasin_3,Produit_2,38
2024-02-19,Magasin_3,Produit_3,51
2024-02-19,Magasin_3,Produit_4,42
2024-02-19,Magasin_3,Produit_5,51
2024-02-19,Magasin_3,Produit_6,59
2024-02-19,Magasin_3,Produit_7,33
2024-02-19,Magasin_3,Produit_8,61
2024-02-19,Magasin_3,Produit_9,53
2024-02-19,Magasin_3,Produit_10,51
2024-02-19,Magasin_3,Produit_11,63
2024-02-19,Magasin_3,Produit_12,42
2024-02-19,Magasin_3,Produit_13,36
2024-02-19,Magasin_3,Produit_14,39
2024-02-19,Magasin_3,Produit_15,55
2024-02-19,Magasin_3,Produit_16,45
2024-02-19,Magasin_3,Produit_17,41
2024-02-19,Magasin_3,Produit_18,40
2024-02-19,Magasin_3,Produit_19,51
2024-02-19,Magasin_3,Produit_20,49
2024-02-19,Magasin_4,Produit_1,35
2024-02-19,Magasin_4,Produit_2,36
2024-02-19,Magasin_4,Produit_3,44
2024-02-19,Magasin_4,Produit_4,59
2024-02-19,Magasin_4,Produit_5,45
2024-02-19,Magasin_4,Produit_6,35
2024-02-19,Magasin_4,Produit_7,49
2024-02-19,Magasin_4,Produit_8,50
2024-02-19,Magasin_4,Produit_9,35
2024-02-19,Magasin_4,Produit_10,37
2024-02-19,Magasin_4,Produit_11,57
2024-02-19,Magasin_4,Produit_12,37
2024-02-19,Magasin_4,Produit_13,57
2024-02-19,Magasin_4,Produit_14,34
2024-02-19,Magasin_4,Produit_15,34
2024-02-19,Magasin_4,Produit_16,50
2024-02-19,Magasin_4,Produit_17,42
2024-02-19,Magasin_4,Produit_18,44
2024-02-19,Magasin_4,Produit_19,51
2024-02-19,Magasin_4,Produit_20,44
2024-02-19,Magasin_5,Produit_1,40
2024-02-19,Magasin_5,Produit_2,54
2024-02-19,Magasin_5,Produit_3,51
2024-02-19,Magasin_5,Produit_4,50
2024-02-19,Magasin_5,Produit_5,49
2024-02-19,Magasin_5,Produit_6,41
2024-02-19,Magasin_5,Produit_7,39
2024-02-19,Magasin_5,Produit_8,46
2024-02-19,Magasin_5,Produit_9,42
2024-02-19,Magasin_5,Produit_10,49
2024-02-19,Magasin_5,Produit_11,46
2024-02-19,Magasin_5,Produit_12,50
2024-02-19,Magasin_5,Produit_13,49
2024-02-19,Magasin_5,Produit_14,67
2024-02-19,Magasin_5,Produit_15,36
2024-02-19,Magasin_5,Produit_16,48
2024-02-19,Magasin_5,Produit_17,38
2024-02-19,Magasin_5,Produit_18,45
2024-02-19,Magasin_5,Produit_19,41
2024-02-19,Magasin_5,Produit_20,56
2024-02-20,Magasin_1,Produit_1,35
2024-02-20,Magasin_1,Produit_2,57
2024-02-20,Magasin_1,Produit_3,55
2024-02-20,Magasin_1,Produit_4,70
2024-02-20,Magasin_1,Produit_5,68
2024-02-20,Magasin_1,Produit_6,42
2024-02-20,Magasin_1,Produit_7,62
2024-02-20,Magasin_1,Produit_8,46
2024-02-20,Magasin_1,Produit_9,53
2024-02-20,Magasin_1,Produit_10,67
2024-02-20,Magasin_1,Produit_11,42
2024-02-20,Magasin_1,Produit_12,50
2024-02-20,Magasin_1,Produit_13,30
2024-02-20,Magasin_1,Produit_14,58
2024-02-20,Magasin_1,Produit_15,71
2024-02-20,Magasin_1,Produit_16,55
2024-02-20,Magasin_1,Produit_17,63
2024-02-20,Magasin_1,Produit_18,61
2024-02-20,Magasin_1,Produit_19,42
2024-02-20,Magasin_1,Produit_20,53
2024-02-20,Magasin_2,Produit_1,54
2024-02-20,Magasin_2,Produit_2,38
2024-02-20,Magasin_2,Produit_3,64
2024-02-20,Magasin_2,Produit_4,44
2024-02-20,Magasin_2,Produit_5,47
2024-02-20,Magasin_2,Produit_6,47
2024-02-20,Magasin_2,Produit_7,50
2024-02-20,Magasin_2,Produit_8,79
2024-02-20,Magasin_2,Produit_9,43
2024-02-20,Magasin_2,Produit_10,34
2024-02-20,Magasin_2,Produit_11,51
2024-02-20,Magasin_2,Produit_12,41
2024-02-20,Magasin_2,Produit_13,45
2024-02-20,Magasin_2,Produit_14,56
2024-02-20,Magasin_2,Produit_15,39
2024-02-20,Magasin_2,Produit_16,46
2024-02-20,Magasin_2,Produit_17,52
2024-02-20,Magasin_2,Produit_18,42
2024-02-20,Magasin_2,Produit_19,49
2024-02-20,Magasin_2,Produit_20,52
2024-02-20,Magasin_3,Produit_1,48
2024-02-20,Magasin_3,Produit_2,51
2024-02-20,Magasin_3,Produit_3,53
2024-02-20,Magasin_3,Produit_4,43
2024-02-20,Magasin_3,Produit_5,35
2024-02-20,Magasin_3,Produit_6,39
2024-02-20,Magasin_3,Produit_7,38
2024-02-20,Magasin_3,Produit_8,62
2024-02-20,Magasin_3,Produit_9,32
2024-02-20,Magasin_3,Produit_10,56
2024-02-20,Magasin_3,Produit_11,43
2024-02-20,Magasin_3,Produit_12,60
2024-02-20,Magasin_3,Produit_13,45
2024-02-20,Magasin_3,Produit_14,50
2024-02-20,Magasin_3,Produit_15,55
2024-02-20,Magasin_3,Produit_16,62
2024-02-20,Magasin_3,Produit_17,44
2024-02-20,Magasin_3,Produit_18,43
2024-02-20,Magasin_3,Produit_19,55
2024-02-20,Magasin_3,Produit_20,34
2024-02-20,Magasin_4,Produit_1,32
2024-02-20,Magasin_4,Produit_2,53
2024-02-20,Magasin_4,Produit_3,56
2024-02-20,Magasin_4,Produit_4,53
2024-02-20,Magasin_4,Produit_5,49
2024-02-20,Magasin_4,Produit_6,44
2024-02-20,Magasin_4,Produit_7,65
2024-02-20,Magasin_4,Produit_8,67
2024-02-20,Magasin_4,Produit_9,51
2024-02-20,Magasin_4,Produit_10,43
2024-02-20,Magasin_4,Produit_11,39
2024-02-20,Magasin_4,Produit_12,54
2024-02-20,Magasin_4,Produit_13,37
2024-02-20,Magasin_4,Produit_14,37
2024-02-20,Magasin_4,Produit_15,45
2024-02-20,Magasin_4,Produit_16,55
2024-02-20,Magasin_4,Produit_17,64
2024-02-20,Magasin_4,Produit_18,52
2024-02-20,Magasin_4,Produit_19,54
2024-02-20,Magasin_4,Produit_20,59
2024-02-20,Magasin_5,Produit_1,58
2024-02-20,Magasin_5,Produit_2,44
2024-02-20,Magasin_5,Produit_3,58
2024-02-20,Magasin_5,Produit_4,60
2024-02-20,Magasin_5,Produit_5,53
2024-02-20,Magasin_5,Produit_6,51
2024-02-20,Magasin_5,Produit_7,55
2024-02-20,Magasin_5,Produit_8,54
2024-02-20,Magasin_5,Produit_9,31
2024-02-20,Magasin_5,Produit_10,54
2024-02-20,Magasin_5,Produit_11,61
2024-02-20,Magasin_5,Produit_12,59
2024-02-20,Magasin_5,Produit_13,53
2024-02-20,Magasin_5,Produit_14,51
2024-02-20,Magasin_5,Produit_15,46
2024-02-20,Magasin_5,Produit_16,48
2024-02-20,Magasin_5,Produit_17,57
2024-02-20,Magasin_5,Produit_18,53
2024-02-20,Magasin_5,Produit_19,59
2024-02-20,Magasin_5,Produit_20,44
2024-02-21,Magasin_1,Produit_1,60
2024-02-21,Magasin_1,Produit_2,43
2024-02-21,Magasin_1,Produit_3,52
2024-02-21,Magasin_1,Produit_4,44
2024-02-21,Magasin_1,Produit_5,49
2024-02-21,Magasin_1,Produit_6,70
2024-02-21,Magasin_1,Produit_7,55
2024-02-21,Magasin_1,Produit_8,52
2024-02-21,Magasin_1,Produit_9,64
2024-02-21,Magasin_1,Produit_10,24
2024-02-21,Magasin_1,Produit_11,48
2024-02-21,Magasin_1,Produit_12,45
2024-02-21,Magasin_1,Produit_13,41
2024-02-21,Magasin_1,Produit_14,34
2024-02-21,Magasin_1,Produit_15,47
2024-02-21,Magasin_1,Produit_16,56
2024-02-21,Magasin_1,Produit_17,48
2024-02-21,Magasin_1,Produit_18,57
2024-02-21,Magasin_1,Produit_19,50
2024-02-21,Magasin_1,Produit_20,61
2024-02-21,Magasin_2,Produit_1,44
2024-02-21,Magasin_2,Produit_2,31
2024-02-21,Magasin_2,Produit_3,34
2024-02-21,Magasin_2,Produit_4,45
2024-02-21,Magasin_2,Produit_5,41
2024-02-21,Magasin_2,Produit_6,44
2024-02-21,Magasin_2,Produit_7,61
2024-02-21,Magasin_2,Produit_8,34
2024-02-21,Magasin_2,Produit_9,65
2024-02-21,Magasin_2,Produit_10,41
2024-02-21,Magasin_2,Produit_11,37
2024-02-21,Magasin_2,Produit_12,48
2024-02-21,Magasin_2,Produit_13,64
2024-02-21,Magasin_2,Produit_14,42
2024-02-21,Magasin_2,Produit_15,43
2024-02-21,Magasin_2,Produit_16,44
2024-02-21,Magasin_2,Produit_17,61
2024-02-21,Magasin_2,Produit_18,45
2024-02-21,Magasin_2,Produit_19,54
2024-02-21,Magasin_2,Produit_20,51
2024-02-21,Magasin_3,Produit_1,48
2024-02-21,Magasin_3,Produit_2,45
2024-02-21,Magasin_3,Produit_3,69
2024-02-21,Magasin_3,Produit_4,77
2024-02-21,Magasin_3,Produit_5,41
2024-02-21,Magasin_3,Produit_6,39
2024-02-21,Magasin_3,Produit_7,50
2024-02-21,Magasin_3,Produit_8,27
2024-02-21,Magasin_3,Produit_9,50
2024-02-21,Magasin_3,Produit_10,70
2024-02-21,Magasin_3,Produit_11,44
2024-02-21,Magasin_3,Produit_12,60
2024-02-21,Magasin_3,Produit_13,64
2024-02-21,Magasin_3,Produit_14,41
2024-02-21,Magasin_3,Produit_15,51
2024-02-21,Magasin_3,Produit_16,53
2024-02-21,Magasin_3,Produit_17,57
2024-02-21,Magasin_3,Produit_18,58
2024-02-21,Magasin_3,Produit_19,61
2024-02-21,Magasin_3,Produit_20,42
2024-02-21,Magasin_4,Produit_1,51
2024-02-21,Magasin_4,Produit_2,64
2024-02-21,Magasin_4,Produit_3,65
2024-02-21,Magasin_4,Produit_4,52
2024-02-21,Magasin_4,Produit_5,44
